Date,Open,High,Low,Close,Volume
2019-11-25,5.401000022888184,5.535250186920166,5.388000011444092,5.530250072479248,506476000
2019-11-26,5.512499809265137,5.517250061035156,5.418499946594238,5.425000190734863,385244000
2019-11-27,5.466750144958496,5.50124979019165,5.429500102996826,5.455999851226807,215784000
2019-11-29,5.425000190734863,5.453499794006348,5.394499778747559,5.418499946594238,141556000
2019-12-02,5.411499977111816,5.425000190734863,5.216000080108643,5.231249809265137,372036000
2019-12-03,5.046750068664551,5.195499897003174,5.009250164031982,5.191500186920166,465232000
2019-12-04,5.2754998207092285,5.297999858856201,5.20674991607666,5.235499858856201,273424000
2019-12-05,5.257500171661377,5.273250102996826,5.187749862670898,5.218500137329102,184884000
2019-12-06,5.288000106811523,5.337250232696533,5.2779998779296875,5.3042497634887695,232236000
2019-12-09,5.28125,5.359250068664551,5.272500038146973,5.3042497634887695,211880000
2019-12-10,5.334499835968018,5.401500225067139,5.281499862670898,5.3495001792907715,256388000
2019-12-11,5.360000133514404,5.439000129699707,5.357500076293945,5.433499813079834,233796000
2019-12-12,5.4045000076293945,5.619999885559082,5.395500183105469,5.601749897003174,404348000
2019-12-13,5.604750156402588,5.7245001792907715,5.545499801635742,5.59975004196167,454704000
2019-12-16,5.647500038146973,5.701499938964844,5.6192498207092285,5.628749847412109,320976000
2019-12-17,5.647500038146973,5.730000019073486,5.638000011444092,5.707250118255615,321196000
2019-12-18,5.742249965667725,5.798500061035156,5.733749866485596,5.737750053405762,343548000
2019-12-19,5.772500038146973,5.900000095367432,5.767499923706055,5.886499881744385,445360000
2019-12-20,5.953249931335449,6.009749889373779,5.934000015258789,5.984250068664551,603044000
2019-12-23,6.013000011444092,6.045249938964844,5.959750175476074,5.9704999923706055,355060000
2019-12-24,5.954999923706055,5.982749938964844,5.920499801635742,5.9654998779296875,138864000
2019-12-26,5.968999862670898,6.007999897003174,5.949999809265137,5.979750156402588,182852000
2019-12-27,5.994999885559082,6.008500099182129,5.895249843597412,5.921750068664551,254644000
2019-12-30,5.899750232696533,5.90500020980835,5.776500225067139,5.808000087738037,258056000
2019-12-31,5.772500038146973,5.892000198364258,5.7532501220703125,5.882500171661377,231004000
2020-01-02,5.96875,5.9977498054504395,5.918000221252441,5.9977498054504395,237536000
2020-01-03,5.877500057220459,5.9457502365112305,5.852499961853027,5.901750087738037,205384000
2020-01-06,5.808000087738037,5.9317498207092285,5.781750202178955,5.926499843597412,262636000
2020-01-07,5.954999923706055,6.044250011444092,5.909749984741211,5.9982500076293945,314856000
2020-01-08,5.99399995803833,6.051000118255615,5.953750133514404,6.009500026702881,277108000
2020-01-09,6.096250057220459,6.148250102996826,6.021500110626221,6.075500011444092,255112000
2020-01-10,6.1832499504089355,6.213749885559082,6.09375,6.107999801635742,316296000
2020-01-13,6.191500186920166,6.324749946594238,6.168749809265137,6.299499988555908,319840000
2020-01-14,6.256499767303467,6.2820000648498535,6.168749809265137,6.182000160217285,359088000
2020-01-15,6.19474983215332,6.217249870300293,6.113249778747559,6.139249801635742,263104000
2020-01-16,6.192999839782715,6.229249954223633,6.16949987411499,6.223249912261963,284192000
2020-01-17,6.242499828338623,6.25,6.1842498779296875,6.23199987411499,253792000
2020-01-21,6.195250034332275,6.232250213623047,6.164249897003174,6.198500156402588,217916000
2020-01-22,6.24399995803833,6.339749813079834,6.224999904632568,6.252749919891357,239240000
2020-01-23,6.293000221252441,6.329999923706055,6.203750133514404,6.321499824523926,244516000
2020-01-24,6.4375,6.487500190734863,6.207499980926514,6.26200008392334,373512000
2020-01-27,5.955999851226807,6.056250095367432,5.805749893188477,6.005000114440918,470536000
2020-01-28,6.071249961853027,6.231750011444092,6.017749786376953,6.199250221252441,310976000
2020-01-29,6.184750080108643,6.2210001945495605,6.098499774932861,6.138500213623047,258848000
2020-01-30,6.040249824523926,6.158750057220459,5.985000133514404,6.145249843597412,290504000
2020-01-31,6.099249839782715,6.111249923706055,5.868750095367432,5.910749912261963,370420000
2020-02-03,5.892499923706055,6.027750015258789,5.886250019073486,6.0082502365112305,255564000
2020-02-04,6.150750160217285,6.197500228881836,6.100500106811523,6.178249835968018,271544000
2020-02-05,6.299749851226807,6.309999942779541,6.1852498054504395,6.269000053405762,208220000
2020-02-06,6.303500175476074,6.356249809265137,6.2220001220703125,6.356249809265137,218284000
2020-02-07,6.315999984741211,6.338250160217285,6.264249801635742,6.289750099182129,189752000
2020-02-10,6.3125,6.574999809265137,6.307499885559082,6.574250221252441,529608000
2020-02-11,6.683000087738037,6.8125,6.6207499504089355,6.697249889373779,638556000
2020-02-12,6.750249862670898,6.820000171661377,6.711249828338623,6.813499927520752,374644000
2020-02-13,6.755249977111816,6.836999893188477,6.727749824523926,6.769499778747559,528016000
2020-02-14,7.18149995803833,7.3742499351501465,7.150000095367432,7.244750022888184,1041924000
2020-02-18,7.140999794006348,7.432750225067139,7.121500015258789,7.414249897003174,620164000
2020-02-19,7.53725004196167,7.885250091552734,7.53725004196167,7.867499828338623,694332000
2020-02-20,7.819250106811523,7.9079999923706055,7.408750057220459,7.71750020980835,810052000
2020-02-21,7.604750156402588,7.630000114440918,7.266499996185303,7.351749897003174,768180000
2020-02-24,6.754749774932861,7.046750068664551,6.699999809265137,6.831999778747559,856916000
2020-02-25,6.90749979019165,6.969749927520752,6.448999881744385,6.551249980926514,1055496000
2020-02-26,6.551499843597412,6.886250019073486,6.550000190734863,6.691249847412109,747732000
2020-02-27,6.372499942779541,6.675000190734863,6.222249984741211,6.315000057220459,906416000
2020-02-28,6.061500072479248,6.811500072479248,6.044750213623047,6.7517499923706055,1133252000
2020-03-02,6.922500133514404,6.9397501945495605,6.525000095367432,6.910749912261963,890744000
2020-03-03,6.966750144958496,7.026750087738037,6.561500072479248,6.647250175476074,652792000
2020-03-04,6.755000114440918,7.122250080108643,6.679999828338623,7.112750053405762,597408000
2020-03-05,6.912499904632568,7.079999923706055,6.787499904632568,6.832250118255615,540328000
2020-03-06,6.6519999504089355,6.709750175476074,6.449999809265137,6.651000022888184,515412000
2020-03-09,5.997499942779541,6.485000133514404,5.954500198364258,6.136000156402588,614160000
2020-03-10,6.41349983215332,6.5269999504089355,6.149750232696533,6.5269999504089355,580648000
2020-03-11,6.386499881744385,6.414999961853027,6.0642499923706055,6.161749839782715,499964000
2020-03-12,5.636499881744385,5.9029998779296875,5.394999980926514,5.407750129699707,816540000
2020-03-13,5.762499809265137,6.0254998207092285,5.490250110626221,6.020999908447266,634836000
2020-03-16,5.3102498054504395,5.652500152587891,4.849999904632568,4.909999847412109,726972000
2020-03-17,5.022749900817871,5.521500110626221,4.775000095367432,5.4317498207092285,833632000
2020-03-18,5.002500057220459,5.248499870300293,4.517000198364258,5.070499897003174,874268000
2020-03-19,5.048999786376953,5.41825008392334,4.834750175476074,5.324250221252441,765512000
2020-03-20,5.474999904632568,5.757999897003174,5.1282501220703125,5.143750190734863,804636000
2020-03-23,5.142749786376953,5.4120001792907715,4.9629998207092285,5.317249774932861,643876000
2020-03-24,5.724999904632568,6.316500186920166,5.701250076293945,6.229499816894531,1101644000
2020-03-25,6.34499979019165,6.545499801635742,6.0914998054504395,6.140500068664551,793432000
2020-03-26,6.348499774932861,6.555500030517578,6.25,6.431000232696533,696108000
2020-03-27,6.25,6.578000068664551,6.2170000076293945,6.3182501792907715,638828000
2020-03-30,6.383999824523926,6.64900016784668,6.339749813079834,6.639750003814697,602252000
2020-03-31,6.679999828338623,6.885000228881836,6.443749904632568,6.590000152587891,949960000
2020-04-01,6.391250133514404,6.538249969482422,6.0320000648498535,6.076749801635742,656912000
2020-04-02,6.105999946594238,6.400000095367432,6.057750225067139,6.386750221252441,675764000
2020-04-03,6.348999977111816,6.390749931335449,5.959750175476074,6.097750186920166,663212000
2020-04-06,6.38100004196167,6.747000217437744,6.323249816894531,6.710000038146973,727884000
2020-04-07,6.932499885559082,6.956250190734863,6.432499885559082,6.475749969482422,784520000
2020-04-08,6.585249900817871,6.698750019073486,6.514999866485596,6.673749923706055,542444000
2020-04-09,6.800000190734863,6.822999954223633,6.510499954223633,6.573750019073486,525564000
2020-04-13,6.513750076293945,6.755000114440918,6.425000190734863,6.746250152587891,398408000
2020-04-14,6.875,7.132999897003174,6.847249984741211,7.098750114440918,530948000
2020-04-15,6.929999828338623,7.104249954223633,6.884500026702881,7.020999908447266,366148000
2020-04-16,7.177000045776367,7.474999904632568,7.163750171661377,7.367499828338623,745620000
2020-04-17,7.449999809265137,7.471499919891357,7.173500061035156,7.308000087738037,539120000
2020-04-20,7.181000232696533,7.337500095367432,7.131750106811523,7.176249980926514,449388000
2020-04-21,7.057750225067139,7.1192498207092285,6.677750110626221,6.737750053405762,735160000
2020-04-22,6.930749893188477,7.196750164031982,6.885000228881836,7.153749942779541,483356000
2020-04-23,7.196000099182129,7.328499794006348,7.074999809265137,7.100249767303467,424160000
2020-04-24,7.090000152587891,7.2417497634887695,7.014999866485596,7.239749908447266,352328000
2020-04-27,7.374750137329102,7.587500095367432,7.349999904632568,7.427000045776367,479388000
2020-04-28,7.574999809265137,7.605000019073486,7.278500080108643,7.283999919891357,442904000
2020-04-29,7.419250011444092,7.514500141143799,7.34375,7.46150016784668,379160000
2020-04-30,7.407249927520752,7.46150016784668,7.293000221252441,7.307000160217285,375916000
2020-05-01,7.108749866485596,7.222499847412109,7.020999908447266,7.069499969482422,342096000
2020-05-04,7.021999835968018,7.296000003814697,7.021999835968018,7.282249927520752,317556000
2020-05-05,7.386750221252441,7.506750106811523,7.282249927520752,7.343500137329102,368896000
2020-05-06,7.423250198364258,7.550000190734863,7.385250091552734,7.44474983215332,323464000
2020-05-07,7.584499835968018,7.6852498054504395,7.5329999923706055,7.6217498779296875,373732000
2020-05-08,7.693749904632568,7.818749904632568,7.659749984741211,7.8125,339216000
2020-05-11,7.807499885559082,8.112500190734863,7.778749942779541,8.065500259399414,469060000
2020-05-12,8.123499870300293,8.172499656677246,7.792749881744385,7.802499771118164,493060000
2020-05-13,7.917500019073486,8.078499794006348,7.594749927520752,7.78000020980835,625852000
2020-05-14,7.841750144958496,8.03600025177002,7.6875,8.030500411987305,602312000
2020-05-15,7.889750003814697,8.500499725341797,7.874000072479248,8.490750312805176,987660000
2020-05-18,8.760499954223633,8.916500091552734,8.680500030517578,8.750249862670898,774460000
2020-05-19,8.790249824523926,9.087499618530273,8.762749671936035,8.805500030517578,717320000
2020-05-20,8.991000175476074,9.043000221252441,8.888750076293945,8.970000267028809,587536000
2020-05-21,9.05150032043457,9.052499771118164,8.737500190734863,8.775250434875488,761068000
2020-05-22,8.825249671936035,9.093000411987305,8.713250160217285,9.026249885559082,1038764000
2020-05-26,9.156749725341797,9.181750297546387,8.67199993133545,8.71774959564209,770780000
2020-05-27,8.625,8.632749557495117,7.9967498779296875,8.525250434875488,1175892000
2020-05-28,8.412249565124512,8.760499954223633,8.379249572753906,8.487000465393066,734896000
2020-05-29,8.554499626159668,8.875499725341797,8.484999656677246,8.875499725341797,745256000
2020-06-01,8.833250045776367,8.840749740600586,8.689499855041504,8.806249618530273,389876000
2020-06-02,8.796250343322754,8.837249755859375,8.657999992370605,8.825249671936035,391320000
2020-06-03,8.822250366210938,8.866250038146973,8.699999809265137,8.769499778747559,365440000
2020-06-04,8.727999687194824,8.943249702453613,8.677499771118164,8.766500473022461,424280000
2020-06-05,8.794500350952148,8.996999740600586,8.708000183105469,8.920000076293945,481748000
2020-06-08,8.877249717712402,8.889749526977539,8.685750007629395,8.805000305175781,387736000
2020-06-09,8.800000190734863,9.109749794006348,8.751250267028809,9.045999526977539,468488000
2020-06-10,9.167750358581543,9.5,9.153499603271484,9.36674976348877,632180000
2020-06-11,9.149999618530273,9.261249542236328,8.78600025177002,8.796250343322754,583652000
2020-06-12,9.162500381469727,9.187250137329102,8.70324993133545,8.932499885559082,570908000
2020-06-15,8.815250396728516,9.182250022888184,8.743749618530273,9.173749923706055,400004000
2020-06-16,9.225000381469727,9.26675033569336,8.838749885559082,9.068499565124512,535716000
2020-06-17,9.113750457763672,9.298999786376953,9.070249557495117,9.236000061035156,408304000
2020-06-18,9.22700023651123,9.282500267028809,9.114500045776367,9.218000411987305,254408000
2020-06-19,9.242500305175781,9.444999694824219,9.227250099182129,9.261249542236328,524160000
2020-06-22,9.300000190734863,9.53125,9.273249626159668,9.526749610900879,398468000
2020-06-23,9.550999641418457,9.642499923706055,9.407500267028809,9.449999809265137,375108000
2020-06-24,9.476249694824219,9.556500434875488,9.144499778747559,9.23550033569336,449372000
2020-06-25,9.35575008392334,9.505000114440918,9.182250022888184,9.489999771118164,376072000
2020-06-26,9.5,9.5,9.125,9.154999732971191,592084000
2020-06-29,9.169750213623047,9.204500198364258,8.899999618530273,9.199999809265137,342248000
2020-06-30,9.314000129699707,9.526249885559082,9.266500473022461,9.497750282287598,367892000
2020-07-01,9.520750045776367,9.575750350952148,9.413000106811523,9.529999732971191,326648000
2020-07-02,9.638999938964844,9.737500190734863,9.57824993133545,9.612250328063965,364056000
2020-07-06,9.74174976348877,9.9087495803833,9.712499618530273,9.839249610900879,315892000
2020-07-07,9.946249961853027,10.069999694824219,9.850749969482422,9.871749877929688,357800000
2020-07-08,9.993749618530273,10.225000381469727,9.965499877929688,10.215999603271484,365480000
2020-07-09,10.380249977111816,10.569999694824219,10.233499526977539,10.508999824523926,494548000
2020-07-10,10.588749885559082,10.65524959564209,10.37874984741211,10.479249954223633,497676000
2020-07-13,10.595000267028809,10.79224967956543,10.024999618530273,10.052249908447266,457076000
2020-07-14,10.074999809265137,10.402750015258789,9.785499572753906,10.376999855041504,542676000
2020-07-15,10.414250373840332,10.432999610900879,10.055749893188477,10.227250099182129,403984000
2020-07-16,10.015000343322754,10.20674991607666,9.895500183105469,10.134750366210938,344964000
2020-07-17,10.225500106811523,10.248499870300293,10.087750434875488,10.201499938964844,266284000
2020-07-20,10.274250030517578,10.53125,10.156749725341797,10.510749816894531,284852000
2020-07-21,10.512999534606934,10.5600004196167,10.286749839782715,10.328499794006348,277036000
2020-07-22,10.367500305175781,10.602499961853027,10.291500091552734,10.438750267028809,367292000
2020-07-23,10.449999809265137,10.54699993133545,10.03125,10.12975025177002,411660000
2020-07-24,9.875,10.364749908447266,9.777000427246094,10.194499969482422,473292000
2020-07-27,10.232250213623047,10.441749572753906,10.21774959564209,10.421500205993652,292132000
2020-07-28,10.374250411987305,10.381999969482422,10.209250450134277,10.215499877929688,271636000
2020-07-29,10.39074993133545,10.516249656677246,10.347000122070312,10.465499877929688,284508000
2020-07-30,10.375,10.623000144958496,10.295249938964844,10.61400032043457,308880000
2020-07-31,10.563249588012695,10.766500473022461,10.432999610900879,10.614749908447266,386080000
2020-08-03,10.732500076293945,11.098750114440918,10.715250015258789,11.010250091552734,412720000
2020-08-04,11.050000190734863,11.227749824523926,10.906000137329102,11.227749824523926,310336000
2020-08-05,11.244000434875488,11.371749877929688,11.166250228881836,11.286749839782715,249924000
2020-08-06,11.349749565124512,11.357999801635742,11.178750038146973,11.33549976348877,244316000
2020-08-07,11.3125,11.50475025177002,11.037500381469727,11.19950008392334,342516000
2020-08-10,11.334250450134277,11.408249855041504,10.856499671936035,11.164999961853027,427796000
2020-08-11,11.073749542236328,11.136750221252441,10.79574966430664,10.850000381469727,354512000
2020-08-12,10.990750312805176,11.467000007629395,10.958250045776367,11.440250396728516,464412000
2020-08-13,11.545999526977539,11.721750259399414,11.35575008392334,11.442999839782715,374460000
2020-08-14,11.529999732971191,11.704750061035156,11.440500259399414,11.564000129699707,366436000
2020-08-17,11.851249694824219,12.409749984741211,11.81725025177002,12.336999893188477,621300000
2020-08-18,12.449999809265137,12.496000289916992,12.086250305175781,12.260749816894531,503448000
2020-08-19,12.296500205993652,12.3149995803833,12.097999572753906,12.138500213623047,622624000
2020-08-20,11.975000381469727,12.375,11.87874984741211,12.140999794006348,921388000
2020-08-21,12.201749801635742,12.80875015258789,12.195249557495117,12.683500289916992,999868000
2020-08-24,12.883749961853027,12.912500381469727,12.507499694824219,12.720250129699707,490564000
2020-08-25,12.630749702453613,12.761249542236328,12.573749542236328,12.75,289076000
2020-08-26,12.799249649047852,12.868499755859375,12.677749633789062,12.77299976348877,321244000
2020-08-27,12.781499862670898,12.850000381469727,12.566499710083008,12.628250122070312,317604000
2020-08-28,12.675000190734863,13.14799976348877,12.642499923706055,13.147749900817871,537160000
2020-08-31,13.18274974822998,13.574999809265137,13.037750244140625,13.374500274658203,500840000
2020-09-01,13.479999542236328,13.993749618530273,13.43649959564209,13.821000099182129,511316000
2020-09-02,14.703749656677246,14.726750373840332,13.899999618530273,14.346500396728516,874012000
2020-09-03,13.828749656677246,13.884499549865723,12.87874984741211,13.01550006866455,945128000
2020-09-04,12.7837495803833,13.175000190734863,11.704750061035156,12.6225004196167,1463684000
2020-09-08,11.73449993133545,12.550000190734863,11.70425033569336,11.913000106811523,795728000
2020-09-09,12.399999618530273,12.809249877929688,12.231749534606934,12.71500015258789,736200000
2020-09-10,12.989250183105469,13.065250396728516,12.166999816894531,12.311750411987305,698684000
2020-09-11,12.48550033569336,12.65250015258789,11.895750045776367,12.16450023651123,636928000
2020-09-14,13.081000328063965,13.3149995803833,12.631250381469727,12.872249603271484,1201744000
2020-09-15,13.279999732971191,13.298749923706055,12.827750205993652,12.991000175476074,727556000
2020-09-16,12.957249641418457,13.09274959564209,12.513750076293945,12.51449966430664,556384000
2020-09-17,12.13224983215332,12.589750289916992,12.034749984741211,12.463500022888184,792512000
2020-09-18,12.59375,12.632499694824219,11.988750457763672,12.189249992370605,698460000
2020-09-21,11.925000190734863,12.522500038146973,11.904500007629395,12.517250061035156,721044000
2020-09-22,12.574999809265137,12.64799976348877,12.155500411987305,12.637749671936035,646452000
2020-09-23,12.575499534606934,12.72700023651123,12.07925033569336,12.123749732971191,647012000
2020-09-24,12.072250366210938,12.569499969482422,12.013999938964844,12.347999572753906,731240000
2020-09-25,12.447500228881836,12.883500099182129,12.245750427246094,12.873749732971191,588016000
2020-09-28,13.040249824523926,13.051750183105469,12.75,13.03499984741211,573808000
2020-09-29,12.9375,13.442749977111816,12.933250427246094,13.225749969482422,621460000
2020-09-30,13.157500267028809,13.6225004196167,13.150250434875488,13.530500411987305,689184000
2020-10-01,13.758000373840332,13.762749671936035,13.460749626159668,13.614500045776367,525004000
2020-10-02,13.225000381469727,13.519499778747559,13.050999641418457,13.062250137329102,552496000
2020-10-05,13.236000061035156,13.64424991607666,13.222749710083008,13.642499923706055,479820000
2020-10-06,13.829999923706055,14.142000198364258,13.664999961853027,13.736499786376953,784420000
2020-10-07,13.999750137329102,14.119250297546387,13.863499641418457,13.96399974822998,418084000
2020-10-08,14.074999809265137,14.084500312805176,13.758000373840332,13.838749885559082,378900000
2020-10-09,13.767000198364258,13.824250221252441,13.660750389099121,13.762749671936035,346892000
2020-10-12,13.989500045776367,14.347000122070312,13.912500381469727,14.22599983215332,434744000
2020-10-13,14.296500205993652,14.34850025177002,14.018750190734863,14.248250007629395,344604000
2020-10-14,14.290499687194824,14.34274959564209,13.960000038146973,14.095250129699707,276100000
2020-10-15,13.810750007629395,14.005749702453613,13.767749786376953,13.970000267028809,267224000
2020-10-16,14.036749839782715,14.121500015258789,13.792499542236328,13.81149959564209,242392000
2020-10-19,13.902999877929688,13.983499526977539,13.406749725341797,13.497750282287598,298068000
2020-10-20,13.583499908447266,13.799750328063965,13.506999969482422,13.645500183105469,229212000
2020-10-21,13.625,13.791500091552734,13.477499961853027,13.524749755859375,219596000
2020-10-22,13.522500038146973,13.611749649047852,13.231749534606934,13.361000061035156,290480000
2020-10-23,13.449999809265137,13.593250274658203,13.291250228881836,13.590250015258789,233484000
2020-10-26,13.427000045776367,13.692749977111816,13.03849983215332,13.141249656677246,336896000
2020-10-27,13.305999755859375,13.442000389099121,13.191499710083008,13.396750450134277,250520000
2020-10-28,13.197999954223633,13.260000228881836,12.609000205993652,12.626999855041504,376520000
2020-10-29,12.838500022888184,13.192749977111816,12.75,13.02400016784668,320080000
2020-10-30,12.850000381469727,12.93649959564209,12.300000190734863,12.534000396728516,416820000
2020-11-02,12.657750129699707,12.836750030517578,12.395000457763672,12.580750465393066,299652000
2020-11-03,12.708499908447266,13.104999542236328,12.602749824523926,13.019499778747559,272900000
2020-11-04,13.389249801635742,13.827500343322754,13.336999893188477,13.794249534606934,410228000
2020-11-05,14.162500381469727,14.33899974822998,13.991000175476074,14.15999984741211,319028000
2020-11-06,14.109749794006348,14.588749885559082,13.895000457763672,14.562000274658203,383348000
2020-11-09,14.552499771118164,14.691499710083008,13.610750198364258,13.630749702453613,582976000
2020-11-10,13.606499671936035,13.606499671936035,12.628250122070312,12.770000457763672,644068000
2020-11-11,13.053750038146973,13.4350004196167,12.948249816894531,13.418000221252441,404744000
2020-11-12,13.479000091552734,13.765999794006348,13.315999984741211,13.45674991607666,365812000
2020-11-13,13.627249717712402,13.668749809265137,13.059249877929688,13.29699993133545,346312000
2020-11-16,13.172499656677246,13.649499893188477,13.156000137329102,13.515250205993652,413776000
2020-11-17,13.552499771118164,13.5962495803833,13.303750038146973,13.422249794006348,312028000
2020-11-18,13.465250015258789,13.60575008392334,13.1850004196167,13.428750038146973,510924000
2020-11-19,13.212750434875488,13.487500190734863,13.100000381469727,13.440250396728516,565936000
2020-11-20,13.454000473022461,13.494500160217285,13.0649995803833,13.087750434875488,341088000
2020-11-23,13.171250343322754,13.382499694824219,13.01550006866455,13.140000343322754,361356000
2020-11-24,13.142499923706055,13.161999702453613,12.885000228881836,12.95775032043457,346500000
2020-11-25,13.032500267028809,13.269499778747559,13.020000457763672,13.234749794006348,259916000
2020-11-27,13.375,13.407500267028809,13.170499801635742,13.261249542236328,167276000
2020-11-30,13.265000343322754,13.412500381469727,12.972249984741211,13.40149974822998,286952000
2020-12-01,13.492250442504883,13.5287504196167,13.228249549865723,13.390000343322754,296948000
2020-12-02,13.350500106811523,13.673500061035156,13.23425006866455,13.544500350952148,283360000
2020-12-03,13.587499618530273,13.65999984741211,13.329000473022461,13.395999908447266,199520000
2020-12-04,13.44849967956543,13.5600004196167,13.388750076293945,13.558250427246094,202244000
2020-12-07,13.601249694824219,13.731249809265137,13.5,13.606749534606934,223244000
2020-12-08,13.585000038146973,13.598750114440918,13.281499862670898,13.350000381469727,271920000
2020-12-09,13.30049991607666,13.413999557495117,12.868249893188477,12.930749893188477,401300000
2020-12-10,12.869000434875488,13.068750381469727,12.849499702453613,12.972249984741211,207764000
2020-12-11,12.967249870300293,13.020000457763672,12.822999954223633,13.013250350952148,209264000
2020-12-14,13.088000297546387,13.388750076293945,13.077500343322754,13.30875015258789,270156000
2020-12-15,13.439749717712402,13.46399974822998,13.186750411987305,13.36050033569336,193016000
2020-12-16,13.422499656677246,13.437250137329102,13.212499618530273,13.242500305175781,223116000
2020-12-17,13.36674976348877,13.379500389099121,13.178500175476074,13.3412504196167,231384000
2020-12-18,13.378999710083008,13.404999732971191,13.070500373840332,13.272000312805176,342064000
2020-12-21,13.074749946594238,13.369999885559082,12.967499732971191,13.332249641418457,302332000
2020-12-22,13.319250106811523,13.337249755859375,13.053999900817871,13.278249740600586,185580000
2020-12-23,13.255999565124512,13.274999618530273,13.005000114440918,13.009249687194824,179144000
2020-12-24,13.037249565124512,13.132499694824219,12.938750267028809,12.993749618530273,97884000
2020-12-28,13.0625,13.0625,12.763250350952148,12.899999618530273,212564000
2020-12-29,12.925000190734863,13.072500228881836,12.842249870300293,12.943249702453613,170372000
2020-12-30,12.990249633789062,13.213749885559082,12.896750450134277,13.145750045776367,225396000
2020-12-31,13.136500358581543,13.151000022888184,12.914999961853027,13.055000305175781,192424000
2021-01-04,13.104249954223633,13.65250015258789,12.962499618530273,13.113499641418457,560640000
2021-01-05,13.099749565124512,13.443499565124512,13.086999893188477,13.404749870300293,322760000
2021-01-06,13.22249984741211,13.244999885559082,12.586000442504883,12.614500045776367,580424000
2021-01-07,12.967499732971191,13.377750396728516,12.886500358581543,13.343999862670898,461480000
2021-01-08,13.362500190734863,13.420999526977539,13.041999816894531,13.276749610900879,292528000
2021-01-11,13.418749809265137,13.961000442504883,13.362500190734863,13.621500015258789,518344000
2021-01-12,13.7524995803833,13.754500389099121,13.345000267028809,13.484749794006348,291476000
2021-01-13,13.489999771118164,13.625,13.385000228881836,13.531749725341797,210028000
2021-01-14,13.574999809265137,13.599749565124512,13.180500030517578,13.200249671936035,283120000
2021-01-15,13.227999687194824,13.325249671936035,12.84850025177002,12.85949993133545,277780000
2021-01-19,13.016249656677246,13.093999862670898,12.843999862670898,13.025250434875488,226188000
2021-01-20,13.111749649047852,13.430500030517578,13.056750297546387,13.365750312805176,258572000
2021-01-21,13.418499946594238,13.999250411987305,13.253000259399414,13.867500305175781,337780000
2021-01-22,13.739999771118164,13.841750144958496,13.627249717712402,13.712499618530273,246820000
2021-01-25,13.781749725341797,13.828499794006348,13.236499786376953,13.653249740600586,251112000
2021-01-26,13.580499649047852,13.644749641418457,13.387499809265137,13.435250282287598,163980000
2021-01-27,13.229999542236328,13.232749938964844,12.793749809265137,12.917750358581543,371272000
2021-01-28,12.99625015258789,13.339750289916992,12.96049976348877,13.050999641418457,228316000
2021-01-29,13.074999809265137,13.334750175476074,12.911499977111816,12.989749908447266,271552000
2021-02-01,13.053250312805176,13.270750045776367,12.902750015258789,13.237000465393066,217204000
2021-02-02,13.398750305175781,13.571999549865723,13.285499572753906,13.556750297546387,220440000
2021-02-03,13.63599967956543,13.931750297546387,13.516500473022461,13.530500411987305,245408000
2021-02-04,13.531000137329102,13.673500061035156,13.337750434875488,13.664250373840332,201340000
2021-02-05,13.725000381469727,13.737250328063965,13.54574966430664,13.590999603271484,169152000
2021-02-08,13.727250099182129,14.473750114440918,13.727250099182129,14.438750267028809,434624000
2021-02-09,14.340749740600586,14.583250045776367,14.22249984741211,14.263250350952148,287560000
2021-02-10,14.463250160217285,14.904999732971191,14.341500282287598,14.764249801635742,485352000
2021-02-11,14.980250358581543,15.272250175476074,14.925000190734863,15.250749588012695,450828000
2021-02-12,15.050000190734863,15.291250228881836,14.774999618530273,14.961250305175781,374756000
2021-02-16,15.064249992370605,15.3725004196167,14.949999809265137,15.330249786376953,321960000
2021-02-17,15.170999526977539,15.22350025177002,14.779999732971191,14.906000137329102,274756000
2021-02-18,14.729000091552734,14.873250007629395,14.574999809265137,14.829000473022461,233868000
2021-02-19,15.024499893188477,15.177000045776367,14.846750259399414,14.92650032043457,271724000
2021-02-22,14.774749755859375,15.13325023651123,14.324999809265137,14.35575008392334,325884000
2021-02-23,14.075249671936035,14.238750457763672,13.38949966430664,14.142000198364258,391780000
2021-02-24,14.122750282287598,14.506750106811523,13.755999565124512,14.49899959564209,448320000
2021-02-25,14.045499801635742,14.374750137329102,13.2162504196167,13.307499885559082,824436000
2021-02-26,13.7524995803833,13.854499816894531,13.361000061035156,13.714500427246094,500932000
2021-03-01,13.875,13.925000190734863,13.553250312805176,13.841750144958496,353184000
2021-03-02,13.899999618530273,13.920499801635742,13.395999908447266,13.40625,264116000
2021-03-03,13.426250457763672,13.451499938964844,12.798749923706055,12.804750442504883,377592000
2021-03-04,12.800749778747559,12.975000381469727,12.083749771118164,12.37024974822998,573344000
2021-03-05,12.550000190734863,12.550000190734863,11.67924976348877,12.46150016784668,542840000
2021-03-08,12.449999809265137,12.4712495803833,11.566499710083008,11.593250274658203,543112000
2021-03-09,12.130249977111816,12.61674976348877,12.059249877929688,12.52025032043457,521824000
2021-03-10,12.840499877929688,12.979999542236328,12.457500457763672,12.468250274658203,384376000
2021-03-11,12.949999809265137,13.046250343322754,12.73449993133545,12.993499755859375,299916000
2021-03-12,12.648249626159668,12.888750076293945,12.59000015258789,12.855999946594238,243964000
